"nb_threads","pattern","size","value","input_instance","implementation","run_instance","time"
2,uniform-random,4096,123456,2,drake,2,0.436239
2,uniform-random,16384,123456,1,parallel,1,1.075374
2,uniform-random,16384,123456,1,parallel,2,1.057914
2,uniform-random,16384,123456,1,drake,1,1.618683
2,uniform-random,16384,123456,1,drake,2,1.602479
2,uniform-random,16384,123456,2,parallel,1,1.055259
2,uniform-random,16384,123456,2,parallel,2,1.061615
2,uniform-random,16384,123456,2,drake,1,1.620569
2,uniform-random,16384,123456,2,drake,2,1.617147
2,increasing,1024,123456,1,parallel,1,0.119013
2,increasing,1024,123456,1,parallel,2,0.149674
2,increasing,1024,123456,1,drake,1,0.084441
2,increasing,1024,123456,1,drake,2,0.095545
2,increasing,4096,123456,1,parallel,1,0.269664
2,increasing,4096,123456,1,parallel,2,0.232089
2,increasing,4096,123456,1,drake,1,0.240190
2,increasing,4096,123456,1,drake,2,0.210507
2,increasing,16384,123456,1,parallel,1,0.618740
2,increasing,16384,123456,1,parallel,2,0.529760
2,increasing,16384,123456,1,drake,1,0.757029
2,increasing,16384,123456,1,drake,2,0.741874
2,decreasing,1024,123456,1,parallel,1,0.187458
2,decreasing,1024,123456,1,parallel,2,0.184874
2,decreasing,1024,123456,1,drake,1,0.083463
2,decreasing,1024,123456,1,drake,2,0.097431
2,decreasing,4096,123456,1,parallel,1,0.968165
2,decreasing,4096,123456,1,parallel,2,0.948050
2,decreasing,4096,123456,1,drake,1,0.248362
2,decreasing,4096,123456,1,drake,2,0.235371
2,decreasing,16384,123456,1,parallel,1,11.929128
2,decreasing,16384,123456,1,parallel,2,12.050794
2,decreasing,16384,123456,1,drake,1,0.763594
2,decreasing,16384,123456,1,drake,2,0.736356
2,constant,1024,123456,1,parallel,1,0.157706
2,constant,1024,123456,1,parallel,2,0.144854
2,constant,1024,123456,1,drake,1,0.045817
2,constant,1024,123456,1,drake,2,0.047843
2,constant,4096,123456,1,parallel,1,0.229086
2,constant,4096,123456,1,parallel,2,0.195281
2,constant,4096,123456,1,drake,1,0.073056
2,constant,4096,123456,1,drake,2,0.060833
2,constant,16384,123456,1,parallel,1,0.596669
2,constant,16384,123456,1,parallel,2,0.577952
2,constant,16384,123456,1,drake,1,0.130956
2,constant,16384,123456,1,drake,2,0.118314
3,uniform-random,1024,123456,1,parallel,1,0.441618
3,uniform-random,1024,123456,1,parallel,2,0.145832
3,uniform-random,1024,123456,1,drake,1,0.141293
3,uniform-random,1024,123456,1,drake,2,18.910432
3,uniform-random,1024,123456,2,parallel,1,0.179776
3,uniform-random,1024,123456,2,parallel,2,0.173769
3,uniform-random,1024,123456,2,drake,1,0.144226
3,uniform-random,1024,123456,2,drake,2,0.151280
3,uniform-random,4096,123456,1,parallel,1,0.338390
3,uniform-random,4096,123456,1,parallel,2,0.414868
3,uniform-random,4096,123456,1,drake,1,0.423808
3,uniform-random,4096,123456,1,drake,2,0.418709
3,uniform-random,4096,123456,2,parallel,1,0.339507
3,uniform-random,4096,123456,2,parallel,2,0.633267
3,uniform-random,4096,123456,2,drake,1,0.424576
3,uniform-random,4096,123456,2,drake,2,0.427020
3,uniform-random,16384,123456,1,parallel,1,1.119864
3,uniform-random,16384,123456,1,parallel,2,1.300478
3,uniform-random,16384,123456,1,drake,1,1.571329
3,uniform-random,16384,123456,1,drake,2,1.551634
3,uniform-random,16384,123456,2,parallel,1,1.409713
3,uniform-random,16384,123456,2,parallel,2,1.108899
3,uniform-random,16384,123456,2,drake,1,1.577755
3,uniform-random,16384,123456,2,drake,2,1.555266
3,increasing,1024,123456,1,parallel,1,0.134308
3,increasing,1024,123456,1,parallel,2,0.151839
3,increasing,1024,123456,1,drake,1,0.121457
3,increasing,1024,123456,1,drake,2,0.099387
3,increasing,4096,123456,1,parallel,1,0.224964
3,increasing,4096,123456,1,parallel,2,0.230622
3,increasing,4096,123456,1,drake,1,0.240819
3,increasing,4096,123456,1,drake,2,0.239422
3,increasing,16384,123456,1,parallel,1,0.563074
3,increasing,16384,123456,1,parallel,2,0.544077
3,increasing,16384,123456,1,drake,1,0.762337
3,increasing,16384,123456,1,drake,2,0.732444
3,decreasing,1024,123456,1,parallel,1,0.487365
3,decreasing,1024,123456,1,parallel,2,0.220773
